month,day,hour,DEWP,TEMP,PRES,cbwd,Iws,Is,Ir,pm2.5
1,25,22,-19,-8,1022,2,3.13,0,0,122
1,25,23,-18,-7,1022,1,0.89,0,0,156
1,26,0,-19,-10,1022,2,1.79,0,0,176
1,26,1,-19,-11,1022,2,3.58,0,0,169
1,26,2,-18,-10,1022,1,0.89,0,0,166
1,26,3,-19,-11,1022,2,1.79,0,0,151
1,26,4,-19,-12,1021,2,3.58,0,0,113
1,26,5,-20,-13,1022,2,5.37,0,0,77
1,26,6,-19,-14,1022,2,7.16,0,0,80
1,26,7,-19,-13,1022,1,0.89,0,0,80
1,26,8,-17,-10,1023,2,3.13,0,0,62
1,26,9,-17,-8,1023,1,0.89,0,0,47
1,26,10,-17,-3,1023,1,1.78,0,0,55
1,26,11,-19,1,1021,1,2.67,0,0,70
1,26,12,-19,2,1020,1,3.56,0,0,79
1,26,13,-19,3,1019,0,1.79,0,0,66
1,26,14,-18,3,1018,0,3.58,0,0,67
1,26,15,-19,3,1018,0,5.37,0,0,77
1,26,16,-19,3,1018,0,9.39,0,0,84
1,26,17,-16,0,1018,0,12.52,0,0,87
1,26,18,-17,-2,1019,1,0.45,0,0,115
1,26,19,-16,-5,1020,1,1.34,0,0,111
1,26,20,-16,-5,1020,1,2.23,0,0,125
1,26,21,-17,-8,1021,1,3.12,0,0,158
1,26,22,-16,-7,1021,2,3.13,0,0,227
1,26,23,-16,-6,1022,1,0.89,0,0,192
1,27,0,-17,-3,1023,3,4.92,0,0,113
1,27,1,-18,-2,1023,3,10.73,0,0,51
1,27,2,-19,-4,1024,3,12.52,0,0,25
1,27,3,-19,-5,1024,1,0.89,0,0,18
1,27,4,-20,-9,1024,3,0.89,0,0,40
1,27,5,-17,-10,1025,1,0.89,0,0,139
1,27,6,-16,-10,1026,1,1.78,0,0,162
1,27,7,-21,-9,1027,2,1.79,0,0,95
1,27,8,-21,-5,1028,3,4.02,0,0,8
1,27,9,-21,-4,1029,3,8.94,0,0,21
1,27,10,-20,-2,1029,1,1.79,0,0,20
1,27,11,-19,0,1029,1,2.68,0,0,29
1,27,12,-20,0,1029,1,3.57,0,0,24
1,27,13,-22,1,1027,1,5.36,0,0,23
1,27,14,-19,1,1026,0,3.13,0,0,36
1,27,15,-18,0,1026,0,6.26,0,0,76
1,27,16,-18,0,1026,0,9.39,0,0,84
1,27,17,-17,-2,1026,0,11.18,0,0,75
1,27,18,-16,-2,1027,0,12.07,0,0,93
1,27,19,-16,-4,1027,0,12.96,0,0,103
1,27,20,-15,-6,1028,0,16.09,0,0,128
1,27,21,-13,-6,1028,0,19.22,0,0,158
1,27,22,-11,-6,1029,0,22.35,0,0,124
1,27,23,-10,-6,1029,0,26.37,0,0,122
1,28,0,-11,-8,1030,1,0.89,0,0,74
1,28,1,-11,-7,1030,1,1.78,0,0,51
1,28,2,-12,-7,1030,0,1.79,0,0,58
1,28,3,-12,-6,1030,0,3.58,0,0,59
1,28,4,-12,-6,1030,0,5.37,0,0,69
1,28,5,-11,-6,1030,1,0.45,1,0,67
1,28,6,-11,-6,1030,2,0.89,2,0,69
1,28,7,-11,-6,1030,2,1.78,0,0,63
1,28,8,-11,-6,1031,1,0.89,0,0,60
1,28,9,-10,-5,1031,3,1.79,0,0,72
1,28,10,-10,-4,1031,1,0.89,0,0,75
1,28,11,-10,-3,1030,1,1.78,0,0,79
1,28,12,-9,-3,1030,0,1.79,0,0,82
1,28,13,-9,-2,1029,1,0.89,0,0,79
1,28,14,-9,-2,1029,1,1.78,0,0,76
1,28,15,-9,-2,1029,1,2.67,0,0,87
1,28,16,-9,-2,1029,1,3.12,0,0,91
1,28,17,-9,-3,1029,1,4.01,0,0,88
1,28,18,-9,-4,1030,1,4.9,0,0,96
1,28,19,-10,-6,1031,1,5.79,0,0,103
1,28,20,-10,-7,1031,1,6.24,0,0,129
1,28,21,-11,-7,1032,1,7.13,0,0,132
1,28,22,-12,-10,1033,3,0.89,0,0,159
1,28,23,-13,-11,1033,3,2.68,0,0,164
1,29,0,-12,-9,1033,3,4.47,0,0,170
1,29,1,-16,-7,1033,3,8.49,0,0,165
1,29,2,-17,-8,1033,3,12.51,0,0,68
1,29,3,-18,-9,1034,2,4.02,0,0,44
1,29,4,-20,-7,1034,3,3.13,0,0,25
1,29,5,-20,-8,1034,3,7.15,0,0,15
1,29,6,-21,-8,1034,3,11.17,0,0,14
1,29,7,-21,-9,1035,3,14.3,0,0,14
1,29,8,-20,-8,1036,2,3.13,0,0,13
1,29,9,-20,-6,1036,3,3.13,0,0,12
1,29,10,-20,-4,1036,3,6.26,0,0,23
1,29,11,-21,-2,1036,3,8.05,0,0,19
1,29,12,-21,-1,1034,1,0.89,0,0,18
1,29,13,-21,-1,1033,2,1.79,0,0,20
1,29,14,-21,0,1032,2,3.58,0,0,20
1,29,15,-23,0,1032,1,1.79,0,0,31
1,29,16,-19,-1,1032,1,2.68,0,0,35
1,29,17,-19,-2,1032,0,1.79,0,0,46
1,29,18,-19,-4,1033,0,2.68,0,0,38
1,29,19,-17,-6,1033,0,3.57,0,0,49
1,29,20,-18,-5,1034,0,5.36,0,0,47
1,29,21,-17,-4,1034,0,8.49,0,0,69
1,29,22,-16,-4,1034,0,11.62,0,0,76
1,29,23,-15,-5,1035,0,15.64,0,0,87
1,30,0,-15,-8,1035,0,17.43,0,0,91
1,30,1,-13,-8,1035,0,19.22,0,0,73
1,30,2,-13,-8,1035,0,22.35,0,0,77
1,30,3,-13,-8,1034,0,24.14,0,0,109
1,30,4,-13,-8,1034,0,25.93,0,0,81
1,30,5,-13,-7,1034,0,27.72,1,0,89
1,30,6,-12,-7,1034,1,0.45,2,0,91
1,30,7,-12,-8,1034,1,0.9,3,0,91
1,30,8,-12,-7,1034,1,1.35,4,0,84
1,30,9,-12,-7,1034,1,2.24,5,0,99
1,30,10,-11,-7,1033,0,1.79,6,0,112
1,30,11,-11,-6,1032,0,3.58,7,0,127
1,30,12,-9,-6,1031,0,5.37,8,0,133
1,30,13,-8,-5,1029,0,7.16,9,0,133
1,30,14,-7,-5,1028,1,0.89,10,0,129
1,30,15,-8,-4,1028,1,1.78,0,0,134
1,30,16,-8,-4,1027,1,2.67,0,0,135
1,30,17,-9,-5,1027,1,3.56,0,0,138
1,30,18,-10,-7,1027,3,0.89,0,0,155
1,30,19,-9,-7,1027,3,1.78,0,0,157
1,30,20,-9,-7,1027,3,2.67,0,0,147
1,30,21,-8,-5,1026,3,3.56,0,0,151
1,30,22,-8,-5,1026,3,5.35,0,0,152
1,30,23,-8,-5,1025,3,7.14,0,0,142
1,31,0,-8,-5,1024,1,0.45,0,0,132
1,31,1,-8,-5,1024,2,1.79,0,0,139
1,31,2,-8,-5,1024,2,4.92,0,0,150
1,31,3,-8,-5,1023,2,8.05,0,0,150
1,31,4,-9,-7,1022,2,9.84,0,0,143
1,31,5,-10,-8,1021,2,11.63,0,0,144
1,31,6,-10,-8,1021,2,14.76,0,0,154
1,31,7,-10,-7,1022,2,18.78,0,0,152
1,31,8,-10,-5,1023,3,4.02,0,0,147
1,31,9,-12,-4,1024,3,8.94,0,0,141
1,31,10,-17,-3,1024,3,14.75,0,0,135
1,31,11,-19,-3,1024,3,21.9,0,0,58
1,31,12,-21,-2,1024,3,27.71,0,0,14
1,31,13,-23,-1,1023,3,32.63,0,0,19
1,31,14,-23,-1,1023,3,37.55,0,0,22
1,31,15,-25,-2,1024,3,43.36,0,0,23
1,31,16,-27,-2,1025,3,47.38,0,0,18
1,31,17,-26,-3,1026,3,52.3,0,0,17
1,31,18,-27,-5,1027,3,56.32,0,0,14
1,31,19,-27,-5,1028,3,61.24,0,0,13
1,31,20,-28,-7,1029,3,65.26,0,0,13
1,31,21,-28,-7,1030,3,70.18,0,0,18
1,31,22,-28,-8,1031,3,74.2,0,0,8
1,31,23,-28,-8,1032,3,80.01,0,0,9
2,1,0,-27,-10,1033,3,85.82,0,0,15
2,1,1,-28,-10,1034,2,5.81,0,0,14
2,1,2,-27,-11,1034,3,4.92,0,0,13
2,1,3,-27,-11,1034,3,9.84,0,0,9
2,1,4,-27,-11,1034,3,14.76,0,0,11
2,1,5,-27,-13,1034,3,18.78,0,0,12
2,1,6,-27,-13,1034,3,20.57,0,0,11
2,1,7,-28,-12,1036,3,23.7,0,0,13
2,1,8,-27,-11,1036,2,4.02,0,0,13
2,1,9,-27,-8,1037,2,12.07,0,0,13
2,1,10,-27,-7,1037,2,20.12,0,0,14
2,1,11,-26,-6,1037,2,23.25,0,0,14
2,1,12,-26,-6,1036,3,4.02,0,0,14
2,1,13,-25,-6,1035,3,8.04,0,0,12
2,1,14,-24,-5,1035,3,11.17,0,0,13
2,1,15,-25,-5,1035,3,14.3,0,0,16
2,1,16,-24,-5,1035,3,16.09,0,0,16
2,1,17,-24,-6,1035,3,17.88,0,0,17
2,1,18,-24,-8,1036,0,0.89,0,0,23
2,1,19,-23,-9,1037,3,0.89,0,0,25
2,1,20,-24,-8,1038,3,2.68,0,0,39
2,1,21,-23,-8,1038,3,6.7,0,0,52
2,1,22,-24,-9,1039,3,10.72,0,0,42
2,1,23,-24,-9,1040,3,15.64,0,0,24
2,2,0,-25,-11,1041,2,4.02,0,0,24
2,2,1,-24,-9,1041,2,11.17,0,0,30
2,2,2,-24,-9,1041,2,16.09,0,0,13
2,2,3,-24,-10,1041,2,21.01,0,0,10
2,2,4,-24,-10,1041,2,26.82,0,0,8
2,2,5,-25,-10,1041,2,30.84,0,0,7
2,2,6,-25,-10,1041,2,37.99,0,0,6
2,2,7,-25,-11,1041,2,43.8,0,0,9
2,2,8,-25,-10,1041,2,47.82,0,0,11
2,2,9,-25,-8,1041,2,52.74,0,0,16
2,2,10,-25,-7,1040,2,57.66,0,0,13
2,2,11,-26,-4,1039,2,62.58,0,0,16
2,2,12,-26,-4,1037,2,69.73,0,0,14
2,2,13,-25,-4,1036,2,75.54,0,0,17
2,2,14,-24,-2,1034,3,3.13,0,0,14
2,2,15,-24,-2,1033,2,3.13,0,0,13
2,2,16,-25,-3,1033,3,1.79,0,0,18
2,2,17,-24,-5,1032,1,0.89,0,0,24
2,2,18,-24,-5,1032,1,1.78,0,0,39
2,2,19,-24,-5,1032,1,2.67,0,0,57
2,2,20,-23,-5,1031,1,3.56,0,0,69
2,2,21,-23,-10,1031,1,4.45,0,0,75
2,2,22,-23,-11,1031,1,5.34,0,0,82
2,2,23,-23,-12,1031,1,6.23,0,0,92
2,3,0,-23,-12,1030,2,0.89,0,0,64
2,3,1,-24,-14,1030,2,4.02,0,0,61
2,3,2,-24,-15,1029,2,7.15,0,0,40
2,3,3,-23,-14,1029,2,8.94,0,0,60
2,3,4,-23,-14,1028,2,12.07,0,0,68
2,3,5,-24,-13,1027,2,13.86,0,0,68
2,3,6,-24,-14,1026,2,16.99,0,0,63
2,3,7,-24,-16,1026,2,20.12,0,0,63
2,3,8,-23,-12,1026,2,24.14,0,0,60
2,3,9,-23,-8,1026,2,27.27,0,0,52
2,3,10,-22,-5,1025,2,30.4,0,0,49
2,3,11,-22,-3,1024,2,32.19,0,0,59
2,3,12,-24,1,1023,1,1.79,0,0,60
2,3,13,-23,3,1022,2,4.02,0,0,52
2,3,14,-23,4,1021,2,13.85,0,0,50
2,3,15,-25,4,1021,2,25.03,0,0,76
2,3,16,-26,4,1021,2,33.97,0,0,66
2,3,17,-25,3,1021,2,39.78,0,0,72
2,3,18,-22,-1,1022,3,1.79,0,0,82
2,3,19,-21,-3,1023,0,0.89,0,0,100
2,3,20,-21,-6,1024,1,0.89,0,0,129
2,3,21,-21,-6,1025,1,1.78,0,0,147
2,3,22,-22,-4,1026,2,1.79,0,0,114
2,3,23,-24,-4,1026,2,4.92,0,0,50
2,4,0,-25,-4,1027,2,10.73,0,0,14
2,4,1,-24,-5,1027,2,15.65,0,0,16
2,4,2,-25,-6,1027,2,21.46,0,0,9
2,4,3,-25,-7,1028,3,3.13,0,0,9
2,4,4,-23,-8,1028,3,6.26,0,0,8
2,4,5,-23,-10,1028,2,3.13,0,0,9
2,4,6,-23,-8,1028,3,5.81,0,0,9
2,4,7,-23,-7,1028,3,11.62,0,0,9
2,4,8,-23,-7,1029,3,16.54,0,0,17
2,4,9,-22,-5,1029,3,20.56,0,0,21
2,4,10,-22,-4,1029,3,24.58,0,0,19
2,4,11,-22,0,1028,3,26.37,0,0,19
2,4,12,-24,1,1027,1,1.79,0,0,20
2,4,13,-25,1,1026,1,2.68,0,0,22
2,4,14,-24,1,1025,1,4.47,0,0,29
2,4,15,-24,2,1024,0,1.79,0,0,40
2,4,16,-24,1,1024,0,6.71,0,0,69
2,4,17,-21,0,1023,0,10.73,0,0,70
2,4,18,-21,-1,1023,0,13.86,0,0,62
2,4,19,-21,-2,1024,0,15.65,0,0,60
2,4,20,-20,-3,1023,1,0.89,0,0,61
2,4,21,-19,-5,1023,1,1.78,0,0,72
2,4,22,-19,-5,1023,0,0.89,0,0,82
2,4,23,-19,-5,1023,0,2.68,0,0,100
2,5,0,-19,-5,1023,0,4.47,0,0,118
2,5,1,-14,-5,1022,1,0.89,0,0,126
2,5,2,-15,-5,1022,0,1.79,0,0,140
2,5,3,-14,-5,1021,0,2.68,0,0,132
2,5,4,-13,-4,1020,1,0.45,0,0,119
2,5,5,-14,-4,1019,0,0.89,0,0,100
2,5,6,-14,-5,1019,1,0.89,0,0,92
2,5,7,-14,-5,1019,2,1.79,0,0,90
2,5,8,-15,-4,1020,3,1.79,0,0,109
2,5,9,-15,-4,1020,2,1.79,0,0,103
2,5,10,-13,0,1020,2,3.58,0,0,81
2,5,11,-12,1,1020,1,0.89,0,0,82
2,5,12,-12,1,1019,1,1.78,0,0,100
2,5,13,-14,2,1018,2,1.79,0,0,103
2,5,14,-14,3,1017,1,1.79,0,0,116
2,5,15,-14,4,1016,0,1.79,0,0,108
2,5,16,-14,4,1016,0,4.92,0,0,113
2,5,17,-14,3,1017,0,8.94,0,0,127
2,5,18,-14,1,1017,0,12.96,0,0,132
2,5,19,-12,-2,1018,0,13.85,0,0,128
2,5,20,-12,-4,1018,0,14.74,0,0,132
2,5,21,-11,-3,1018,1,0.45,0,0,201
2,5,22,-12,-5,1018,3,0.89,0,0,265
2,5,23,-11,-4,1019,1,0.89,0,0,252
2,6,0,-11,-4,1019,3,0.89,0,0,254
2,6,1,-10,-4,1019,3,2.68,0,0,262
2,6,2,-12,-6,1020,2,0.89,0,0,251
2,6,3,-12,-6,1020,2,2.68,0,0,278
2,6,4,-13,-6,1020,2,5.81,0,0,263
2,6,5,-17,-2,1021,2,13.86,0,0,183
2,6,6,-20,-3,1023,2,23.69,0,0,18
2,6,7,-20,-3,1024,2,32.63,0,0,20
2,6,8,-20,-4,1026,2,43.81,0,0,19
2,6,9,-21,-3,1027,2,59.01,0,0,12
2,6,10,-21,-2,1027,2,71.97,0,0,11
2,6,11,-22,-2,1027,2,87.17,0,0,10
2,6,12,-23,-1,1027,2,99.24,0,0,12
2,6,13,-25,-1,1027,2,111.31,0,0,19
2,6,14,-25,-2,1027,2,124.27,0,0,22
2,6,15,-26,-2,1028,2,137.23,0,0,23
2,6,16,-28,-4,1029,2,153.32,0,0,13
2,6,17,-28,-6,1030,2,165.39,0,0,12
2,6,18,-28,-7,1031,2,174.33,0,0,10
2,6,19,-27,-7,1032,2,188.19,0,0,27
2,6,20,-27,-8,1033,2,200.26,0,0,32
2,6,21,-26,-8,1033,2,213.22,0,0,42
2,6,22,-26,-9,1033,2,224.4,0,0,66
2,6,23,-25,-9,1033,2,233.34,0,0,56
2,7,0,-26,-10,1033,2,239.15,0,0,163
2,7,1,-27,-9,1034,2,252.11,0,0,17
2,7,2,-28,-10,1034,2,265.97,0,0,7
2,7,3,-28,-10,1034,2,278.04,0,0,7
2,7,4,-28,-12,1034,2,283.85,0,0,7
2,7,5,-27,-10,1033,2,293.68,0,0,9
2,7,6,-27,-11,1034,2,300.83,0,0,9
2,7,7,-27,-13,1034,2,304.85,0,0,7
2,7,8,-27,-10,1034,1,0.89,0,0,9
2,7,9,-25,-8,1034,2,7.15,0,0,13
2,7,10,-25,-7,1033,2,14.3,0,0,22
2,7,11,-24,-6,1032,2,21.45,0,0,15
2,7,12,-25,-5,1031,2,30.39,0,0,13
2,7,13,-24,-3,1030,2,39.33,0,0,18
2,7,14,-24,-3,1029,2,46.48,0,0,14
2,7,15,-24,-2,1028,2,54.53,0,0,12
2,7,16,-24,-1,1028,2,60.34,0,0,12
2,7,17,-24,-3,1028,2,66.15,0,0,13
2,7,18,-25,-4,1028,2,71.07,0,0,12
2,7,19,-25,-6,1029,2,75.99,0,0,12
2,7,20,-23,-6,1029,2,83.14,0,0,12
2,7,21,-24,-8,1030,2,88.06,0,0,12
2,7,22,-24,-8,1030,2,92.98,0,0,9
2,7,23,-24,-8,1030,2,98.79,0,0,9
2,8,0,-24,-7,1030,2,105.94,0,0,11
2,8,1,-24,-7,1030,2,113.09,0,0,9
2,8,2,-25,-8,1030,2,118.9,0,0,10
2,8,3,-24,-9,1030,2,124.71,0,0,10
2,8,4,-25,-9,1029,2,129.63,0,0,11
2,8,5,-25,-9,1029,2,131.42,0,0,10
2,8,6,-25,-11,1028,2,134.55,0,0,8
2,8,7,-25,-11,1028,2,136.34,0,0,9
2,8,8,-23,-7,1028,3,1.79,0,0,12
2,8,9,-22,-5,1028,2,3.13,0,0,16
2,8,10,-22,-3,1027,2,7.15,0,0,11
2,8,11,-22,-2,1026,2,16.09,0,0,27
2,8,12,-22,0,1025,2,25.92,0,0,21
2,8,13,-24,0,1024,2,35.75,0,0,16
2,8,14,-23,2,1023,2,43.8,0,0,11
2,8,15,-23,2,1023,2,49.61,0,0,11
2,8,16,-24,2,1023,2,56.76,0,0,17
2,8,17,-23,2,1023,2,63.91,0,0,17
2,8,18,-21,-3,1024,3,1.79,0,0,12
2,8,19,-21,-3,1025,2,3.13,0,0,20
2,8,20,-21,-5,1026,3,1.79,0,0,21
2,8,21,-21,-5,1026,2,3.13,0,0,26
2,8,22,-20,-6,1026,1,0.89,0,0,18
2,8,23,-21,-7,1027,2,3.13,0,0,22
2,9,0,-20,-7,1027,2,4.92,0,0,18
2,9,1,-19,-8,1027,3,0.89,0,0,39
2,9,2,-20,-9,1026,1,0.45,0,0,36
2,9,3,-19,-11,1026,1,0.9,0,0,28
2,9,4,-21,-13,1026,2,0.89,0,0,28
2,9,5,-20,-13,1027,2,4.02,0,0,33
2,9,6,-20,-11,1026,2,5.81,0,0,33
2,9,7,-20,-11,1027,1,0.89,0,0,38
2,9,8,-17,-8,1027,2,3.13,0,0,77
2,9,9,-18,-5,1027,2,6.26,0,0,84
2,9,10,-17,-3,1028,0,1.79,0,0,84
2,9,11,-18,-1,1027,1,1.79,0,0,63
2,9,12,-20,1,1026,1,3.58,0,0,52
2,9,13,-21,1,1025,1,5.37,0,0,40
2,9,14,-21,3,1024,0,4.02,0,0,36
2,9,15,-21,2,1024,0,8.94,0,0,37
2,9,16,-21,2,1023,0,14.75,0,0,45
2,9,17,-21,2,1023,0,19.67,0,0,51
2,9,18,-21,1,1024,0,23.69,0,0,55
2,9,19,-20,0,1024,0,28.61,0,0,66
2,9,20,-18,0,1025,2,3.13,0,0,64
2,9,21,-18,-2,1027,2,6.26,0,0,56
2,9,22,-19,-5,1027,2,9.39,0,0,57
2,9,23,-22,-1,1028,2,17.44,0,0,21
2,10,0,-22,-2,1028,2,28.62,0,0,6
2,10,1,-22,-3,1029,2,36.67,0,0,4
2,10,2,-21,-2,1029,2,45.61,0,0,6
2,10,3,-20,-3,1030,2,52.76,0,0,8
2,10,4,-21,-4,1030,2,55.89,0,0,7
2,10,5,-21,-6,1030,2,57.68,0,0,9
2,10,6,-22,-6,1031,2,59.47,0,0,11
2,10,7,-20,-9,1031,1,0.89,0,0,13
2,10,8,-19,-3,1032,1,1.78,0,0,21
2,10,9,-20,-2,1033,0,1.79,0,0,29
2,10,10,-21,0,1032,2,3.13,0,0,19
2,10,11,-22,2,1032,1,0.89,0,0,36
2,10,12,-21,2,1030,1,2.68,0,0,23
2,10,13,-22,3,1029,1,3.57,0,0,23
2,10,14,-23,3,1028,0,3.13,0,0,18
2,10,15,-22,3,1027,0,8.05,0,0,19
2,10,16,-22,3,1027,0,13.86,0,0,27
2,10,17,-22,2,1027,0,18.78,0,0,36
2,10,18,-22,1,1026,0,23.7,0,0,23
2,10,19,-21,0,1027,0,27.72,0,0,34
2,10,20,-19,0,1027,0,32.64,0,0,46
2,10,21,-19,0,1027,0,37.56,0,0,54
2,10,22,-19,-1,1027,0,41.58,0,0,63
2,10,23,-19,-2,1026,0,43.37,0,0,82
2,11,0,-19,-3,1026,0,45.16,0,0,74
2,11,1,-19,-4,1026,0,46.95,0,0,95
2,11,2,-20,-7,1026,0,48.74,0,0,102
2,11,3,-19,-7,1026,0,50.53,0,0,114
2,11,4,-19,-10,1026,3,1.79,0,0,121
2,11,5,-17,-9,1026,3,2.68,0,0,117
2,11,6,-17,-10,1027,1,0.89,0,0,112
2,11,7,-17,-11,1027,2,1.79,0,0,123
2,11,8,-16,-10,1028,2,3.58,0,0,126
2,11,9,-16,-3,1029,2,6.71,0,0,129
2,11,10,-17,-1,1029,2,9.84,0,0,121
2,11,11,-21,2,1029,3,4.02,0,0,111
2,11,12,-22,3,1028,3,7.15,0,0,73
2,11,13,-22,6,1027,2,3.13,0,0,49
2,11,14,-22,5,1026,3,4.02,0,0,40
2,11,15,-23,5,1026,3,7.15,0,0,39
2,11,16,-23,5,1026,3,8.94,0,0,40
2,11,17,-23,4,1026,3,10.73,0,0,34
2,11,18,-23,2,1027,0,0.89,0,0,29
2,11,19,-20,-1,1027,0,2.68,0,0,44
2,11,20,-18,-3,1028,0,3.57,0,0,74
2,11,21,-18,-3,1029,0,4.46,0,0,87
2,11,22,-16,-2,1030,0,8.48,0,0,106
2,11,23,-9,-4,1030,0,12.5,0,0,147
2,12,0,-9,-5,1030,0,16.52,0,0,175
2,12,1,-9,-5,1030,0,19.65,0,0,107
2,12,2,-9,-4,1031,0,21.44,0,0,99
2,12,3,-10,-6,1030,1,0.89,0,0,86
2,12,4,-12,-7,1030,0,0.89,0,0,74
2,12,5,-12,-8,1029,1,0.89,0,0,78
2,12,6,-12,-10,1029,3,1.79,0,0,75
2,12,7,-12,-10,1030,2,1.79,0,0,70
2,12,8,-7,-4,1029,2,4.92,0,0,70
2,12,9,-8,-2,1030,2,8.05,0,0,77
2,12,10,-9,-1,1029,2,9.84,0,0,90
2,12,11,-9,-1,1029,0,1.79,0,0,113
2,12,12,-9,1,1027,1,1.79,0,0,97
2,12,13,-8,0,1025,0,1.79,0,0,111
2,12,14,-8,1,1024,3,1.79,0,0,104
2,12,15,-9,0,1023,1,0.89,0,0,106
2,12,16,-9,0,1024,1,1.78,0,0,105
2,12,17,-9,0,1024,1,2.67,0,0,105
2,12,18,-9,0,1024,0,1.79,0,0,112
2,12,19,-8,-1,1024,1,0.89,0,0,120
2,12,20,-9,-4,1024,3,0.89,0,0,134
2,12,21,-8,-3,1024,0,0.89,0,0,143
2,12,22,-10,-5,1025,1,0.89,0,0,157
2,12,23,-8,-4,1025,1,1.78,0,0,149
2,13,0,-11,-7,1024,2,3.13,0,0,170
2,13,1,-10,-6,1024,1,0.89,0,0,183
2,13,2,-12,-8,1024,1,1.78,0,0,175
2,13,3,-11,-6,1024,2,1.79,0,0,154
2,13,4,-11,-7,1023,2,3.58,0,0,145
2,13,5,-10,-6,1023,2,5.37,0,0,144
2,13,6,-10,-6,1024,2,6.26,0,0,163
2,13,7,-9,-5,1024,2,9.39,0,0,172
2,13,8,-9,-4,1025,2,11.18,0,0,170
2,13,9,-9,-2,1025,2,12.97,0,0,182
2,13,10,-9,-1,1025,3,1.79,0,0,138
2,13,11,-10,1,1024,2,1.79,0,0,149
2,13,12,-10,2,1023,1,0.89,0,0,163
2,13,13,-9,4,1022,1,1.78,0,0,165
2,13,14,-10,4,1022,0,3.13,0,0,192
2,13,15,-9,4,1021,0,6.26,0,0,226
2,13,16,-9,3,1021,0,9.39,0,0,221
2,13,17,-9,2,1021,1,0.89,0,0,224
2,13,18,-9,1,1021,0,0.89,0,0,228
2,13,19,-8,-2,1021,0,1.78,0,0,254
2,13,20,-8,-2,1021,0,2.67,0,0,288
2,13,21,-8,-1,1022,1,0.89,0,0,295
2,13,22,-9,-4,1023,1,1.78,0,0,332
2,13,23,-9,-3,1023,1,2.67,0,0,352
2,14,0,-10,-5,1023,2,0.89,0,0,376
2,14,1,-10,-6,1023,1,0.89,0,0,380
2,14,2,-9,-6,1023,2,3.13,0,0,327
2,14,3,-10,-6,1023,2,7.15,0,0,306
2,14,4,-9,-5,1024,2,11.17,0,0,248
2,14,5,-8,-3,1024,2,16.98,0,0,235
2,14,6,-11,-2,1025,2,21,0,0,236
2,14,7,-13,-3,1026,2,25.02,0,0,151
2,14,8,-15,-1,1027,3,4.02,0,0,14
2,14,9,-17,-1,1028,2,7.15,0,0,13
2,14,10,-19,1,1028,3,4.92,0,0,16
2,14,11,-20,2,1028,3,8.94,0,0,16
2,14,12,-22,5,1028,2,5.81,0,0,15
2,14,13,-26,4,1027,2,12.96,0,0,22
2,14,14,-24,3,1027,3,4.02,0,0,25
2,14,15,-23,4,1027,3,5.81,0,0,26
2,14,16,-24,3,1027,0,1.79,0,0,23
2,14,17,-24,3,1028,0,3.58,0,0,24
2,14,18,-21,-2,1028,0,4.47,0,0,25
2,14,19,-20,-2,1029,3,0.89,0,0,22
2,14,20,-22,-6,1029,3,2.68,0,0,38
2,14,21,-22,-1,1030,2,3.13,0,0,57
2,14,22,-21,-4,1030,3,1.79,0,0,41
2,14,23,-16,-5,1030,0,3.13,0,0,71
2,15,0,-10,-6,1031,0,4.92,0,0,80
2,15,1,-9,-6,1031,0,6.71,0,0,129
2,15,2,-9,-6,1031,0,9.84,0,0,149
2,15,3,-9,-6,1031,0,12.97,0,0,132
2,15,4,-10,-6,1031,0,14.76,0,0,97
2,15,5,-10,-7,1031,0,15.65,0,0,83
2,15,6,-13,-10,1031,3,0.89,0,0,78
2,15,7,-11,-9,1031,3,1.78,0,0,92
2,15,8,-11,-9,1031,1,0.89,0,0,95
2,15,9,-10,-5,1031,3,0.89,0,0,92
2,15,10,-9,-3,1031,1,0.89,0,0,87
2,15,11,-9,-2,1030,1,1.78,0,0,96
2,15,12,-10,0,1028,1,3.57,0,0,113
2,15,13,-10,1,1026,0,1.79,0,0,138
2,15,14,-10,2,1025,1,1.79,0,0,167
2,15,15,-10,2,1025,0,4.02,0,0,134
2,15,16,-11,2,1024,0,8.04,0,0,112
2,15,17,-10,2,1025,1,1.79,0,0,118
2,15,18,-11,0,1025,1,2.68,0,0,114
2,15,19,-9,-2,1026,0,1.79,0,0,126
2,15,20,-11,-4,1027,3,1.79,0,0,133
2,15,21,-9,-2,1028,2,3.13,0,0,145
2,15,22,-19,-2,1030,2,8.94,0,0,163
2,15,23,-20,-2,1030,2,16.09,0,0,16
2,16,0,-20,-3,1031,2,20.11,0,0,4
2,16,1,-20,-3,1030,2,25.03,0,0,5
2,16,2,-20,-4,1030,2,28.16,0,0,8
2,16,3,-20,-4,1030,2,33.08,0,0,12
2,16,4,-20,-4,1030,2,36.21,0,0,11
2,16,5,-21,-7,1030,2,38,0,0,10
2,16,6,-20,-6,1030,2,41.13,0,0,11
2,16,7,-20,-5,1031,2,44.26,0,0,9
2,16,8,-19,-2,1031,2,49.18,0,0,12
2,16,9,-19,-1,1032,2,54.1,0,0,17
2,16,10,-21,0,1031,2,61.25,0,0,15
2,16,11,-21,1,1031,2,66.17,0,0,24
2,16,12,-22,2,1030,2,71.98,0,0,17
2,16,13,-23,2,1029,2,76.9,0,0,11
2,16,14,-22,3,1028,2,80.92,0,0,15
